host_is_superhost,host_identity_verified,accommodates,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,availability_30,number_of_reviews,instant_bookable,calculated_host_listings_count,host_days_active,air_conditioning,bbq,balcony,bed_linen,breakfast,tv,cooking_basics,elevator,gym,child_friendly,hot_tub,pool,long_term_stays,pets_allowed,private_entrance,secure,self_check_in,smoking_allowed,wheelchair_access,description_text_length,transit_text_length,distance_to_nearest_station,distance_to_city,sentiment_compound,host_response_time_unknown,host_response_time_within_a_day,host_response_rate_50-79%,host_response_rate_80-94%,host_acceptance_rate_50-69%,host_acceptance_rate_70-89%,host_acceptance_rate_unknown,neighbourhood_group_cleansed_central_region,neighbourhood_group_cleansed_east_region,neighbourhood_group_cleansed_north_region,neighbourhood_group_cleansed_north-east_region,neighbourhood_group_cleansed_west_region,room_type_entire_home/apt,room_type_private_room,room_type_shared_room,review_scores_rating_80-89/100,review_scores_rating_no_reviews,review_scores_accuracy_9/10,review_scores_cleanliness_0-8/10,review_scores_checkin_10/10,review_scores_communication_10/10,review_scores_location_9/10,review_scores_value_10/10,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,days_since_first_review_2-3_years,days_since_first_review_>4_years,days_since_last_review_>2_years,property_category_apartment,property_category_condo,property_category_hostel,property_category_svc_apt_hotel
0,0,3,1.0,1.0,140.0,200.0,20.0,2,20.0,90,30,5,0,117,2490.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,152,0,0.4320279282198594,5.3959498312025,0.026499999999999968,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,3,1.0,1.0,110.0,400.0,70.0,2,15.0,90,0,19,1,23,804.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,158,45,0.3308234947239167,4.219329388715766,0.6360176470588237,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,3,1.0,1.0,150.0,400.0,70.0,2,15.0,90,30,3,1,23,804.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,169,45,0.1701093785220311,4.100766062909068,0.7007,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,4,1.0,1.0,150.0,400.0,70.0,2,15.0,90,30,4,1,23,804.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,174,45,0.22896627990398805,4.157837925285183,0.910575,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0
0,0,3,1.0,1.0,110.0,400.0,70.0,2,15.0,90,30,9,1,23,804.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,163,45,0.5066167615390723,4.409085788655325,0.7379375000000001,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0
0,0,2,1.0,1.0,88.0,200.0,35.0,2,10.0,15,0,1,1,1,882.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,167,39,0.5199777583344208,8.225822902645586,0.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,3,1.0,2.0,48.0,0.0,10.0,2,10.0,2,0,66,0,2,1356.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,141,36,0.6558855304158229,4.7603112320214205,0.7474087719298248,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0
0,1,1,1.0,1.0,50.0,1000.0,50.0,1,45.0,7,30,8,1,4,2581.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,173,11,0.038034869193519415,15.590991566714747,0.6727285714285715,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0,1,1,1.0,1.0,41.0,200.0,30.0,1,100.0,7,28,3,0,2,2744.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68,0,0.5000330326581138,3.0117538808665243,0.8632,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0
0,0,5,0.0,2.0,305.0,0.0,0.0,1,0.0,1,0,0,0,1,1877.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61,0,1.6560940770933898,16.01914429389483,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,4,2.0,2.0,130.0,200.0,20.0,3,10.0,3,0,9,1,117,2490.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,153,163,0.5003345049205696,7.199033494917607,0.604,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,1,1.0,1.0,88.0,0.0,50.0,1,28.0,28,30,6,0,16,2006.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,152,0,0.5959642585432166,2.0975536779262143,0.7360200000000001,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0
0,0,3,1.0,1.0,50.0,200.0,10.0,2,35.0,5,0,1,0,1,942.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,28,7,0.5932694277920346,5.432656534609066,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
0,0,3,1.0,1.0,150.0,200.0,20.0,2,20.0,10,30,8,0,117,2490.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,159,89,0.32551940913278904,2.3756767178281373,0.5290285714285715,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,1,4,2.0,1.0,91.0,300.0,40.0,1,0.0,180,1,0,0,1,2541.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16,0,1.0599340459223432,15.84112056859094,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,5,1.0,3.0,310.0,0.0,0.0,1,0.0,1,30,0,0,1,2158.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,15,0,0.38805426310035707,6.8553422896052245,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,5,0.0,3.0,312.0,0.0,0.0,1,0.0,1,30,0,0,1,1651.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,39,0,0.4197402066680081,9.055367540571726,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,2,1.0,30.0,32.0,0.0,0.0,1,32.0,1,1,57,1,8,808.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,160,0,0.5191980049574008,4.50201872619845,0.5952217391304347,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0,2,1.0,1.0,270.0,0.0,100.0,1,0.0,3,29,0,0,103,969.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,165,21,0.2778192533779883,1.8116976318436209,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,2,1.0,30.0,32.0,0.0,0.0,1,32.0,1,30,15,1,8,808.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,160,0,0.4470816894511333,4.472254291863566,0.5899538461538462,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,0,4,1.0,30.0,32.0,0.0,0.0,1,32.0,1,1,84,1,8,808.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,160,0,0.5321279967222692,4.471736827448175,0.5637333333333335,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,0,2,1.0,30.0,32.0,0.0,0.0,1,32.0,1,0,25,1,8,808.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,164,14,0.45038084772577097,4.385602034280845,0.541775,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,0,2,1.0,30.0,32.0,0.0,0.0,1,32.0,1,30,21,1,8,808.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,160,0,0.4386223389954828,4.5905394080514315,0.5071411764705883,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,1,1,1.0,1.0,50.0,0.0,0.0,1,0.0,1,27,7,1,10,1728.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179,40,0.2876142104156739,3.357676537735369,0.3728142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,1,1.0,1.0,50.0,0.0,0.0,1,0.0,1,28,38,1,10,1728.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179,40,0.3015463329889387,3.2819894926325497,0.6415117647058824,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,6,1.0,30.0,32.0,0.0,0.0,1,32.0,1,30,72,1,8,808.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,161,11,0.5173654750714881,4.455070475499979,0.6445779661016949,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
0,0,4,1.0,30.0,32.0,0.0,0.0,1,32.0,1,30,10,1,8,808.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,160,42,0.4964620616729628,4.380294005921218,0.6001777777777778,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,1,1,1.0,1.0,34.0,0.0,15.0,1,10.0,18,22,0,1,138,2956.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,167,79,0.054617029609556764,6.854839355850912,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,3,1.0,2.0,49.0,150.0,34.0,2,9.0,3,6,85,0,2,797.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,172,84,0.5683624126578829,8.834345912121279,0.706508823529412,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0
0,0,1,1.0,1.0,43.0,0.0,10.0,1,10.0,3,0,27,0,2,1356.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,157,37,0.6568525740555999,4.739771132806712,0.7509238095238095,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
0,0,3,1.0,1.0,160.0,200.0,35.0,2,20.0,14,30,4,1,95,1892.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,175,87,0.2334541696432633,3.0353147248558185,0.750175,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
0,0,4,1.0,2.0,64.0,0.0,0.0,2,25.0,2,17,85,0,11,1869.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,112,0,0.4910562472980983,7.494601271012418,0.6260191176470586,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
0,0,1,1.0,1.0,50.0,200.0,30.0,1,0.0,2,0,1,1,1,2443.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,26,0.4976233307411577,2.942817149643004,0.9629,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
0,0,2,1.0,1.0,199.0,0.0,0.0,1,0.0,3,0,12,1,1,2920.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0,0.15828088217604375,3.890575365308972,0.8733333333333334,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,1,1.0,1.0,50.0,200.0,100.0,1,0.0,30,2,6,1,8,856.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,174,33,0.9396970765761642,4.176970198163604,0.90022,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
0,0,2,1.0,1.0,101.0,0.0,0.0,1,0.0,90,28,0,1,1,791.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0.24100365160889545,4.030123070716973,0.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,2,1.0,1.0,130.0,200.0,7.0,1,0.0,1,22,2,1,2,910.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,0,0.11687499309339115,3.6898714814003695,0.6013999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,0,1,1.0,1.0,57.0,0.0,30.0,1,10.0,18,1,1,1,106,2467.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,167,136,0.01478492171383931,3.001784534686432,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
0,0,2,1.0,1.0,39.0,0.0,8.0,1,10.0,1,0,1,0,1,793.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56,12,0.59697790042871,14.837350869313278,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,1,1.0,1.0,70.0,0.0,30.0,1,10.0,18,15,0,1,138,2956.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,175,133,0.03098920774798425,3.0400377995138785,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,1.0,1.0,70.0,0.0,30.0,1,10.0,18,15,1,1,106,2467.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,175,133,0.04141854891038135,2.9827272734805064,0.9286,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0
0,1,1,1.0,1.0,70.0,0.0,30.0,1,10.0,18,15,1,1,81,1357.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,172,133,0.0907823999132333,3.0438412873967766,0.9845,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0
0,1,2,1.0,1.0,105.0,300.0,0.0,1,0.0,6,29,36,0,40,2057.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,163,30,0.2927654190430876,3.4269933313799195,0.6160133333333334,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,1.0,1.0,60.0,200.0,100.0,1,20.0,30,30,0,1,8,856.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,171,33,0.7925604753704779,3.98772422788384,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,1,1.0,1.0,40.0,200.0,100.0,1,0.0,30,1,6,1,8,856.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,175,33,0.8374888488757765,3.9986559298824345,0.88305,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
0,0,2,1.0,1.0,68.0,200.0,50.0,1,0.0,1,0,61,0,1,1694.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,176,173,0.2631843250470062,14.333705572198095,0.8952697674418603,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,2,0.0,1.0,105.0,0.0,0.0,2,20.0,2,23,139,1,1,788.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,184,19,0.7352583523197956,2.3948569913440907,0.7354672413793102,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0
0,0,4,2.0,2.0,231.0,0.0,0.0,4,0.0,6,25,20,1,4,2548.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,172,75,0.38035452318025703,2.1024243493300583,0.6638941176470587,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,1,2,0.0,2.0,85.0,0.0,0.0,2,20.0,2,26,107,1,1,788.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,184,19,0.5543536746026559,2.502762987815496,0.7955479166666669,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0
0,1,2,1.0,1.0,139.0,190.0,0.0,2,30.0,6,30,0,1,17,1257.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,168,27,0.3107702508803771,1.7295167432782514,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,2,1.0,1.0,34.0,0.0,20.0,2,10.0,2,0,40,1,1,788.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48,0,1.3177205079138314,13.815285241548072,0.7977475,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0
0,0,1,1.0,5.0,27.0,0.0,0.0,1,25.0,1,30,3,0,3,1354.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5,0,0.21884856290079224,4.672341389023049,0.4404,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,4,1.0,1.0,176.0,200.0,50.0,2,15.0,3,0,43,0,12,1505.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,174,57,0.3169916335816554,3.32572443018215,0.7494142857142857,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,6,3.0,3.0,300.0,0.0,20.0,5,30.0,7,1,2,1,117,2490.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,154,15,0.1017995128500074,3.1281778601105787,0.8874,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,6,3.0,3.0,288.0,0.0,20.0,4,30.0,7,0,4,1,117,2490.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,157,107,0.10562734955343367,5.0843396391662825,0.6055333333333334,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
0,0,3,1.0,0.0,128.0,200.0,20.0,2,40.0,5,0,2,0,117,2490.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,151,170,0.4556011410992097,2.8196010684489496,0.9477,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,1,1,1.0,1.0,60.0,0.0,80.0,1,0.0,5,27,4,0,18,2348.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19,0,0.01898668518443886,3.206080154547468,0.417325,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,2,1.0,2.0,60.0,0.0,0.0,2,15.0,2,23,111,1,1,786.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,186,17,0.6886226936155322,2.4278979371005867,0.7123233333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0
0,0,3,1.0,1.0,60.0,0.0,0.0,2,25.0,2,29,65,0,11,1869.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,86,0,0.5248856017585322,7.32903831627468,0.6372846153846153,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1,0,2,1.0,2.0,78.0,0.0,25.0,2,0.0,4,29,20,0,1,1012.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,178,26,0.3952333093775717,7.274095990736344,0.9163333333333332,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
0,1,1,1.0,1.0,88.0,0.0,50.0,1,30.0,28,30,2,0,16,2006.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,152,0,0.6332771057456484,2.038765480962828,0.9728,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0
